year,fips,avg_prod,med_prod,tot_prod
1995,47013,125249.3,97664,1252493
1995,47025,182061.5,182061.5,364123
1995,47049,94551,94551,94551
1995,47115,55260,55260,110520
1995,47129,24507,24507,24507
1995,47151,215153,215153,215153
1995,47153,233967.25,208087.5,935869
1995,48013,2924022,2924022,2924022
1995,48161,4759044,4759044,4759044
1995,48185,3312452,3312452,3312452
1995,48203,2007642.5,2007642.5,4015285
1995,48223,1324781,1324781,1324781
1995,48289,8303536,8303536,8303536
1995,48331,5827545,5827545,5827545
1995,48365,7003841,7003841,7003841
1995,48395,1979548,1979548,1979548
1995,48401,5536900,5536900,5536900
1995,48449,7384760,7384760,7384760
1995,48479,312331,312331,312331
1995,49007,1871103.66666667,1243165,11226622
1995,49015,1677613.83333333,1722019,10065683
1995,49041,3874328,3874328,3874328
1995,51027,188926.424657534,82603,13791629
1995,51051,112677.208333333,57888.5,2704253
1995,51105,152628.153846154,82610,1984166
1995,51167,144050,46775,1728600
1995,51169,21404,21404,21404
1995,51185,134763.75,68818.5,2156220
1995,51195,212965.090909091,155838,11713080
1995,53033,241492,241492,241492
1995,53041,2617392,2617392,2617392
1995,53999,2009364,2009364,2009364
1995,54001,196257.5,16903.5,1570060
1995,54005,623270.511627907,398751,26800632
1995,54007,201212,201212,201212
1995,54009,1051098,1051098,1051098
1995,54015,549034.625,101821,4392277
1995,54019,355417,258198,4265004
1995,54021,32195,32195,32195
1995,54023,701926.6,310039,3509633
1995,54025,42242,13791,337936
1995,54033,291267.857142857,20498.5,4077750
1995,54039,757758.071428572,362878,10608613
1995,54043,3107,3107,3107
1995,54045,548362.558823529,143197.5,18644327
1995,54047,69476.6962025317,55335,5488659
1995,54049,517529.857142857,25112,3622709
1995,54051,3945998.5,3945998.5,7891997
1995,54057,60512,60512,121024
1995,54059,442366.018518518,257109,23887765
1995,54061,1062892.21428571,151985.5,14880491
1995,54067,196485.25,47678.5,3929705
1995,54077,119135.9375,42640,1906175
1995,54081,349696.636363636,278980,7693326
1995,54083,168962.5,104059,675850
1995,54093,127714,127714,127714
1995,54097,133915.666666667,48763.5,1606988
1995,54099,388174.428571429,133393,2717221
1995,54101,483958.5,318634.5,4839585
1995,54109,368826.181818182,115576.5,8114176
1995,56005,13662034.9411765,15354587,232254594
1995,56007,930717.25,866363,3722869
1995,56009,7060139.5,7060139.5,14120279
1995,56023,2222226.5,2222226.5,4444453
1995,56033,38213,38213,38213
1995,56037,3080687.33333333,2240960,9242062
1996,01007,32735,32735,32735
1996,01043,40933.5,40933.5,81867
1996,01057,2066258,2066258,2066258
1996,01071,65811,65811,65811
1996,01073,1266803.25,755462,10134426
1996,01093,47643.75,40685.5,190575
1996,01117,438895.5,438895.5,877791
1996,01125,866561.857142857,523800,6065933
1996,01127,196841.56,76161,4921039
1996,01133,100398,100398,200796
1996,02999,1480789,1480789,1480789
1996,04017,5220881.5,5220881.5,10441763
1996,05071,8205,8205,16410
1996,05127,215,215,215
1996,05131,2158,2158,4316
1996,08029,602695,602695,602695
1996,08043,170387,170387,170387
1996,08051,2491611.33333333,1152932,7474834
1996,08067,198855,198855,198855
1996,08071,128731,128731,128731
1996,08077,312943.5,312943.5,625887
1996,08081,3860632.5,3860632.5,7721265
1996,08085,361667,361667,361667
1996,08103,542656,542656,542656
1996,08107,3529585,3529585,7059170
1996,17027,1700977,1700977,1700977
1996,17055,1817703,1817703,3635406
1996,17057,204949,204949,204949
1996,17059,1323718,1323718,1323718
1996,17081,2149512.5,2149512.5,4299025
1996,17107,1982241,1982241,1982241
1996,17109,532585,532585,532585
1996,17117,1818138.66666667,1730166,5454416
1996,17145,1765974.5,1988780.5,7063898
1996,17157,1051510.5,1051510.5,2103021
1996,17165,2333217.25,1062588.5,9332869
1996,17169,414767,414767,414767
1996,17183,129958,129958,129958
1996,17185,2339500,2339500,2339500
1996,17189,3673750,3673750,3673750
1996,17193,1796342,1796342,1796342
1996,17199,167025,58452,668100
1996,18021,473136.75,452730.5,1892547
1996,18027,796641.75,699853,3186567
1996,18037,369764,369764,369764
1996,18051,522863,522863,1045726
1996,18055,694312.666666667,783669,2082938
1996,18083,745024.6,596470,3725123
1996,18119,206267.5,206267.5,412535
1996,18125,871810.4,604695,4359052
1996,18153,2386234.5,2386234.5,4772469
1996,18167,847060.5,847060.5,1694121
1996,18173,1021574.66666667,590696,6129448
1996,20037,232273,232273,232273
1996,21013,219322.956521739,150405,5044428
1996,21025,283820.25,56094.5,2270562
1996,21031,122183,122183,244366
1996,21047,32153,32153,32153
1996,21051,19690.8,5420,98454
1996,21059,149000.333333333,71910,894002
1996,21071,155373.565217391,73269,7147184
1996,21095,257550.975,84220,10302039
1996,21101,694567,703729,2083701
1996,21107,618217.357142857,548512,8655043
1996,21115,164694.454545455,121420,1811639
1996,21119,265390.130434783,110458,12207946
1996,21121,31139.4666666667,22755,467092
1996,21125,52437,52437,52437
1996,21127,22961.3333333333,23885,68884
1996,21131,539891.222222222,331552,9718042
1996,21133,217460.297297297,128331,8046031
1996,21149,64728,79868,194184
1996,21153,122237.125,64713.5,977897
1996,21159,512409.521739131,267199,11785419
1996,21175,1567.66666666667,1519,4703
1996,21177,538649,368663,3770543
1996,21183,194753.818181818,89830,2142292
1996,21189,42810.25,40163.5,171241
1996,21193,384010.814814815,135594,10368292
1996,21195,245500.406896552,140637,35597559
1996,21225,2453724.33333333,2886784,7361173
1996,21233,1682784.83333333,1053459,10096709
1996,21235,47701.7058823529,17538,810929
1996,22031,2434000,2434000,2434000
1996,22081,786713,786713,786713
1996,24001,59653.4,15915.5,596534
1996,24023,437007.25,45503,3496058
1996,29011,87675,87675,87675
1996,29013,243651,243651,487302
1996,29175,24597,24597,24597
1996,29217,110068,110068,110068
1996,30003,8228592,9026789,24685776
1996,30065,147435,147435,147435
1996,30083,256475,256475,256475
1996,30087,6400790.5,6400790.5,12801581
1996,35007,1259024,1259024,1259024
1996,35031,4763518,4763518,9527036
1996,35045,4427083,3875153,13281249
1996,38055,7023633,7023633,7023633
1996,38057,8454240,8454240,16908480
1996,38065,2964358,2964358,5928716
1996,39013,591578,38741,5915780
1996,39019,54904,36924.5,329424
1996,39029,51747.4545454545,30436,569222
1996,39031,151479.4,24533,757397
1996,39053,268437,268437,268437
1996,39059,60452.6,56662,302263
1996,39067,156799.666666667,26090,1411197
1996,39075,175364,175364,175364
1996,39079,347244,357115,1041732
1996,39081,83327.3,46862,833273
1996,39099,3594,3594,3594
1996,39105,2975306,2975306,5950612
1996,39111,3382895,3382895,3382895
1996,39115,1543498,1543498,1543498
1996,39119,58671.6666666667,13810,176015
1996,39121,428739.5,428739.5,857479
1996,39127,204897.2,205068,1024486
1996,39151,86540.2857142857,33757,605782
1996,39157,155967.777777778,170240,1403710
1996,39163,504968,394486.5,2019872
1996,40035,130326,130326,130326
1996,40077,192668,192668,192668
1996,40079,169137,136703,1183959
1996,40105,93660,93660,187320
1996,40111,6380,6380,6380
1996,42003,6770,6770,13540
1996,42005,172438.225806452,62069,5345585
1996,42007,119565.5,119565.5,239131
1996,42013,59486,59486,59486
1996,42019,11262.2,8035,56311
1996,42021,101164.076923077,43903,1315133
1996,42027,109300,148459,327900
1996,42031,90466.3333333333,44209.5,542798
1996,42033,90363.0816326531,25416,4427791
1996,42037,38045.6,14964,190228
1996,42043,2372,2372,2372
1996,42047,76590.1666666667,47744.5,459541
1996,42051,21384.4,7408,427688
1996,42059,2708553,1052603,29794083
1996,42063,197799.730769231,59181.5,5142793
1996,42065,59298.875,18405,1423173
1996,42069,7139.5,2702.5,28558
1996,42073,69732.5,69732.5,139465
1996,42079,108766.666666667,27509,652600
1996,42081,332985,332985,332985
1996,42085,2600.5,2600.5,5201
1996,42097,17873.5833333333,4461.5,214483
1996,42107,27325.7910447761,8702,1830828
1996,42111,145445.567567568,43881,5381486
1996,42113,36970,36970,36970
1996,42121,31265,31265,31265
1996,42125,639559.818181818,121444,7035158
1996,42129,49260.7142857143,6481,689650
1996,47001,239692,239692,479384
1996,47007,2602,2602,2602
1996,47013,106685,56910,1066850
1996,47025,125089.6,157441,625448
1996,47049,255549,255549,255549
1996,47115,22971.5,22971.5,45943
1996,47129,42110,42110,42110
1996,47151,154561,154561,154561
1996,47153,326129.333333333,283510,978388
1996,48013,3324110,3324110,3324110
1996,48161,5195579,5195579,5195579
1996,48185,566961,566961,566961
1996,48203,2086724.5,2086724.5,4173449
1996,48223,2152078,2152078,2152078
1996,48289,8865214,8865214,8865214
1996,48331,6615490,6615490,6615490
1996,48365,6813996,6813996,6813996
1996,48395,1933392,1933392,1933392
1996,48401,6508728,6508728,6508728
1996,48449,8568801,8568801,8568801
1996,48479,445770,445770,445770
1996,49007,2010939.16666667,1770932,12065635
1996,49015,2809611.25,3159954.5,11238445
1996,49041,4202439,4202439,4202439
1996,51027,199782.851351351,75240.5,14783931
1996,51051,142298,68293,2988258
1996,51105,203577.6,97159.5,2035776
1996,51167,192214.571428571,135337,1345502
1996,51169,5444,5444,5444
1996,51185,108212.823529412,63136,1839618
1996,51195,206410.754098361,164631,12591056
1996,53033,172807,172807,172807
1996,53041,2423159,2423159,2423159
1996,53999,1969357,1969357,1969357
1996,54001,154708.3,20290.5,1547083
1996,54005,660077.255319149,415460,31023631
1996,54007,41882,41882,41882
1996,54009,724176.5,724176.5,1448353
1996,54015,1101422.4,354801,5507112
1996,54019,360403.272727273,125526,3964436
1996,54021,29941,29941,29941
1996,54023,759691.75,118004,3038767
1996,54025,160811.6,23075,804058
1996,54033,425676.090909091,21977,4682437
1996,54039,814864.363636364,592696,8963508
1996,54045,647908.137931035,231767,18789336
1996,54047,79681.1298701299,52837,6135447
1996,54049,783812.75,27032,3135251
1996,54051,4360713,4360713,8721426
1996,54057,67133.5,67133.5,134267
1996,54059,468639.857142857,198034,22963353
1996,54061,996240.461538462,96424,12951126
1996,54067,157624,92512.5,2521984
1996,54077,128632.2,50497,1929483
1996,54081,589970.368421053,263388,11209437
1996,54083,113929,61543,569645
1996,54093,300885,300885,601770
1996,54097,157627.090909091,73545,1733898
1996,54099,688459.5,692623,4130757
1996,54101,593891.888888889,392354,5345027
1996,54109,472757.222222222,99860.5,8509630
1996,56005,14443202.4705882,15068358,245534442
1996,56007,1490888.33333333,1553619,4472665
1996,56009,7919280,7919280,15838560
1996,56023,2209722.5,2209722.5,4419445
1996,56033,15550,15550,15550
1996,56037,4079730,4079730,8159460
1997,01007,21199,21199,21199
1997,01009,5765,5765,5765
1997,01043,37133,37133,74266
1997,01057,1992408,1992408,1992408
1997,01071,44716,44716,44716
1997,01073,1296195,612650.5,10369560
1997,01093,64826.5,64826.5,129653
1997,01117,853292,853292,853292
1997,01125,1109395.5,814532.5,6656373
1997,01127,156834.961538462,77385,4077709
1997,01133,121559,121559,243118
1997,02290,1449857,1449857,1449857
1997,04017,5861633,5861633,11723266
1997,05071,6877.5,6877.5,13755
1997,05131,4620,4620,4620
1997,08029,402158.5,402158.5,804317
1997,08043,226554,226554,226554
1997,08045,49115,49115,49115
1997,08051,3661108.5,3661108.5,7322217
1997,08067,221960,221960,221960
1997,08077,430436,430436,430436
1997,08081,3778585,3778585,7557170
1997,08085,386331,386331,386331
1997,08103,1513955,1513955,1513955
1997,08107,4468251.5,4468251.5,8936503
1997,17009,472851,472851,472851
1997,17059,1274147.5,1274147.5,2548295
1997,17077,139212,139212,139212
1997,17081,2168701,2168701,4337402
1997,17107,2059033,2059033,2059033
1997,17109,596375,596375,596375
1997,17117,2435654,2435654,4871308
1997,17135,1606455,1606455,1606455
1997,17145,2034749,2016843,6104247
